"venuename","Bends","popAvg","barrier_bin","margfin","sample","barrier_margadj"
"Wagga",1,3.90076373491008,"1-3",3.71479289940828,1352,-0.185970835501792
"Wagga",1,3.90076373491008,"4-6",3.703286034354,1339,-0.197477700556081
"Wagga",1,3.90076373491008,"7+",4.11534211644709,2353,0.214578381537012
"Walcha",1,3.32148760330579,"1-3",2.778,50,-0.543487603305785
"Walcha",1,3.32148760330579,"4-6",3.422,50,0.100512396694215
"Walcha",1,3.32148760330579,"7+",3.80806451612903,62,0.486576912823247
"Wangaratta",1,3.97806722689076,"1-3",3.775,436,-0.203067226890756
"Wangaratta",1,3.97806722689076,"4-6",3.94202247191011,445,-0.0360447549806437
"Wangaratta",1,3.97806722689076,"7+",4.27070552147239,652,0.292638294581637
"Warracknabeal",1,3.91122625215889,"1-3",3.66124401913876,209,-0.249982233020139
"Warracknabeal",1,3.91122625215889,"4-6",4.0147619047619,210,0.10353565260301
"Warracknabeal",1,3.91122625215889,"7+",3.95412186379928,279,0.0428956116403882
"Warren",1,3.99862595419847,"1-3",3.78405172413793,232,-0.214574230060542
"Warren",1,3.99862595419847,"4-6",4.01826484018265,219,0.019638885984175
"Warren",1,3.99862595419847,"7+",4.15025510204082,392,0.151629147842343
"Warrnambool",1,3.53667400881057,"1-3",3.63755215577191,719,0.100878146961333
"Warrnambool",1,3.53667400881057,"4-6",3.40793201133144,706,-0.128741997479128
"Warrnambool",1,3.53667400881057,"7+",3.63693181818182,880,0.100257809371245
"Warwick Farm",1,3.25186736474695,"1-3",3.182,1200,-0.0698673647469459
"Warwick Farm",1,3.25186736474695,"4-6",3.13948030176027,1193,-0.112387062986678
"Warwick Farm",1,3.25186736474695,"7+",3.3986216402481,1451,0.146754275501159
"Werribee",1,3.53461538461538,"1-3",3.33940397350993,302,-0.195211411105451
"Werribee",1,3.53461538461538,"4-6",3.28404255319149,282,-0.250572831423895
"Werribee",1,3.53461538461538,"7+",3.91901140684411,263,0.384396022228722
"Wodonga",1,3.89175068744271,"1-3",3.61324435318275,487,-0.278506334259962
"Wodonga",1,3.89175068744271,"4-6",3.71673728813559,472,-0.17501339930712
"Wodonga",1,3.89175068744271,"7+",4.18582474226804,582,0.294074054825328
"Wyong",1,3.3130405175349,"1-3",3.2168506254599,1359,-0.0961898920750026
"Wyong",1,3.3130405175349,"4-6",3.2899852724595,1358,-0.0230552450754002
"Wyong",1,3.3130405175349,"7+",3.56641541038526,1194,0.25337489285036
"Yarra Valley",1,3.25225653206651,"1-3",3.17692307692308,169,-0.0753334551434315
"Yarra Valley",1,3.25225653206651,"4-6",2.98103448275862,174,-0.271222049307887
"Yarra Valley",1,3.25225653206651,"7+",3.568125,160,0.315868467933492
"Adelaide River",2,2.935,"1-3",2.75731707317073,82,-0.177682926829268
"Adelaide River",2,2.935,"4-6",2.95588235294118,68,0.0208823529411766
"Albany",2,3.42626879699248,"1-3",3.42626666666667,750,-0.00000213032581442008
"Albany",2,3.42626879699248,"4-6",3.36635514018692,749,-0.0599136568055654
"Albany",2,3.42626879699248,"7+",3.55487571701721,1046,0.128606920024727
"Albury",2,4.07251948051948,"1-3",4.21722379603399,353,0.144704315514513
"Albury",2,4.07251948051948,"4-6",3.93181818181818,363,-0.140701298701299
"Albury",2,4.07251948051948,"7+",4.04728373702422,578,-0.0252357434952595
"Alexandra",2,2.88048780487805,"1-3",2.8972027972028,143,0.0167149923247485
"Alexandra",2,2.88048780487805,"4-6",2.72155172413793,116,-0.158936080740117
"Alexandra",2,2.88048780487805,"7+",3.37169811320755,53,0.491210308329499
"Alice Springs",2,3.8071608040201,"1-3",3.82065131056394,1259,0.0134905065438393
"Alice Springs",2,3.8071608040201,"4-6",3.70083542188805,1197,-0.106325382132047
"Alice Springs",2,3.8071608040201,"7+",4.0753052917232,737,0.268144487703102
"Ararat",2,3.87529107373868,"1-3",3.49700598802395,334,-0.378285085714728
"Ararat",2,3.87529107373868,"4-6",3.84950495049505,303,-0.0257861232436309
"Ararat",2,3.87529107373868,"7+",4.21859154929578,355,0.343300475557095
"Armidale",2,3.86798882681564,"1-3",3.58632996632997,594,-0.281658860485676
"Armidale",2,3.86798882681564,"4-6",3.56730633802817,568,-0.300682488787474
"Armidale",2,3.86798882681564,"7+",4.25323562570462,887,0.38524679888898
"Ascot",2,3.33757680794076,"1-3",3.05183447098976,2344,-0.285742336950999
"Ascot",2,3.33757680794076,"4-6",3.21825362000878,2279,-0.119323187931984
"Ascot",2,3.33757680794076,"7+",3.68087878787879,3300,0.343301979938028
"Avoca",2,3.64604519774011,"1-3",3.34220779220779,154,-0.303837405532321
"Avoca",2,3.64604519774011,"4-6",3.71283783783784,148,0.0667926400977246
"Avoca",2,3.64604519774011,"7+",4.07857142857143,140,0.432526230831315
"Bairnsdale",2,4.00073891625616,"1-3",3.61241379310345,145,-0.388325123152709
"Bairnsdale",2,4.00073891625616,"4-6",3.84014084507042,142,-0.160598071185735
"Bairnsdale",2,4.00073891625616,"7+",4.18232323232323,198,0.181584316067075
"Balaklava",2,3.93778801843318,"1-3",3.62209302325581,86,-0.315694995177366
"Balaklava",2,3.93778801843318,"4-6",3.38045977011494,87,-0.557328248318237
"Balaklava",2,3.93778801843318,"7+",4.3075,80,0.36971198156682
"Ballarat",2,3.77762845849802,"1-3",3.53438735177866,506,-0.243241106719367
"Ballarat",2,3.77762845849802,"4-6",3.62165991902834,494,-0.155968539469684
"Ballarat",2,3.77762845849802,"7+",3.97393526405451,587,0.196306805556491
"Ballina",2,3.73593886462882,"1-3",3.29604700854701,936,-0.439891856081812
"Ballina",2,3.73593886462882,"4-6",3.68026755852843,897,-0.0556713061003928
"Ballina",2,3.73593886462882,"7+",4.1217259651779,1321,0.385787100549075
"Balnarring",2,3.39253731343284,"1-3",3.1141935483871,155,-0.278343765045739
"Balnarring",2,3.39253731343284,"4-6",3.54545454545455,121,0.15291723202171
"Balnarring",2,3.39253731343284,"7+",3.59193548387097,62,0.199398170438132
"Bathurst",2,3.73522727272727,"1-3",3.62093023255814,129,-0.114297040169133
"Bathurst",2,3.73522727272727,"4-6",3.63560975609756,123,-0.0996175166297117
"Bathurst",2,3.73522727272727,"7+",4.20671052631579,152,0.471483253588517
"Beaudesert",2,3.96648648648649,"1-3",3.45290322580645,155,-0.513583260680035
"Beaudesert",2,3.96648648648649,"4-6",3.97919463087248,149,0.0127081443859969
"Beaudesert",2,3.96648648648649,"7+",4.23417721518987,158,0.267690728703387
"Belmont",2,3.59533783783784,"1-3",3.25897350993377,2718,-0.336364327904063
"Belmont",2,3.59533783783784,"4-6",3.49961809417872,2697,-0.0957197436591208
"Belmont",2,3.59533783783784,"7+",3.97065169094051,4051,0.375313853102671
"Benalla",2,3.78989547038328,"1-3",3.71538461538462,104,-0.0745108549986599
"Benalla",2,3.78989547038328,"4-6",3.66237623762376,101,-0.127519232759513
"Benalla",2,3.78989547038328,"7+",4.16896551724138,116,0.379070046858104
"Bendigo",2,3.96972010178117,"1-3",3.60732600732601,273,-0.362394094455163
"Bendigo",2,3.96972010178117,"4-6",3.7912213740458,262,-0.178498727735369
"Bendigo",2,3.96972010178117,"7+",4.18708860759494,395,0.217368505813766
"Birdsville",2,3.74751131221719,"1-3",2.93893805309735,113,-0.80857325911985
"Birdsville",2,3.74751131221719,"4-6",3.73461538461538,104,-0.0128959276018099
"Birdsville",2,3.74751131221719,"7+",4.11176470588235,68,0.364253393665158
"Bordertown",2,3.78268156424581,"1-3",3.58012820512821,156,-0.202553359117605
"Bordertown",2,3.78268156424581,"4-6",3.94875,160,0.16606843575419
"Bordertown",2,3.78268156424581,"7+",3.91608391608392,143,0.133402351838106
"Bowen",2,3.49368029739777,"1-3",3.20357142857143,252,-0.290108868826341
"Bowen",2,3.49368029739777,"4-6",3.59409282700422,237,0.10041252960645
"Bowen",2,3.49368029739777,"7+",3.9060773480663,181,0.412397050668529
"Bowraville",2,3.51410256410256,"1-3",3.25165876777251,211,-0.262443796330052
"Bowraville",2,3.51410256410256,"4-6",3.70508474576271,177,0.190982181660148
"Bowraville",2,3.51410256410256,"7+",4.70769230769231,78,1.19358974358974
"Broome",2,3.85004240882103,"1-3",3.86121416526138,593,0.0111717564403477
"Broome",2,3.85004240882103,"4-6",3.82608695652174,552,-0.0239554522992957
"Broome",2,3.85004240882103,"7+",4.22121807465619,509,0.371175665835153
"Bunbury",2,3.63508064516129,"1-3",3.39343003412969,1172,-0.241650611031598
"Bunbury",2,3.63508064516129,"4-6",3.41768766177739,1159,-0.217392983383896
"Bunbury",2,3.63508064516129,"7+",3.96295162278016,1633,0.327870977618869
"Burrumbeet",2,3.36181818181818,"1-3",3.23975903614458,83,-0.122059145673604
"Burrumbeet",2,3.36181818181818,"4-6",3.46172839506173,81,0.0999102132435468
"Burrumbeet",2,3.36181818181818,"7+",3.14339622641509,53,-0.218421955403088
"Cairns",2,3.39442413162706,"1-3",3.31056782334385,634,-0.0838563082832082
"Cairns",2,3.39442413162706,"4-6",3.30987158908507,623,-0.0845525425419846
"Cairns",2,3.39442413162706,"7+",3.58152492668622,682,0.18710079505916
"Camperdown",2,4.77037037037037,"7+",4.71515151515151,33,-0.0552188552188557
"Canberra",2,3.77586206896552,"1-3",3.68789808917197,157,-0.087963979793543
"Canberra",2,3.77586206896552,"4-6",3.6858064516129,155,-0.0900556173526139
"Canberra",2,3.77586206896552,"7+",3.94478527607362,163,0.168923207108102
"Canterbury",2,3.164602876798,"1-3",2.8138500635324,787,-0.350752813265597
"Canterbury",2,3.164602876798,"4-6",3.26792963464141,739,0.103326757843409
"Canterbury",2,3.164602876798,"7+",3.40525477707006,628,0.240651900272065
"Carnarvon",2,4.11380126182965,"1-3",4.15977229601518,527,0.0459710341855279
"Carnarvon",2,4.11380126182965,"4-6",4.00379746835443,553,-0.110003793475222
"Carnarvon",2,4.11380126182965,"7+",4.20836177474403,586,0.0945605129143745
"Casterton",2,3.75449101796407,"1-3",3.6652719665272,239,-0.0892190514368751
"Casterton",2,3.75449101796407,"4-6",3.52355555555556,225,-0.230935462408516
"Casterton",2,3.75449101796407,"7+",4.07090301003344,299,0.316411992069373
"Caulfield",2,3.47922525868931,"1-3",3.28598679383712,1363,-0.193238464852183
"Caulfield",2,3.47922525868931,"4-6",3.39014705882353,1360,-0.0890781998657779
"Caulfield",2,3.47922525868931,"7+",3.70861200183234,2183,0.229386743143034
"Cessnock",2,3.73728590250329,"1-3",3.39680511182109,313,-0.340480790682208
"Cessnock",2,3.73728590250329,"4-6",3.44635761589404,302,-0.290928286609254
"Cessnock",2,3.73728590250329,"7+",4.49318181818182,396,0.755895915678524
"Clare",2,3.65366568914956,"1-3",3.73294117647059,170,0.079275487321028
"Clare",2,3.65366568914956,"4-6",3.29225806451613,155,-0.361407624633431
"Clare",2,3.65366568914956,"7+",3.46666666666667,117,-0.186999022482893
"Coffs Harbour",2,4.08993288590604,"1-3",4.4327868852459,61,0.342853999339861
"Coffs Harbour",2,4.08993288590604,"4-6",4.459375,64,0.369442114093959
"Coffs Harbour",2,4.08993288590604,"7+",3.67471264367816,87,-0.415220242227879
"Colac",2,3.65507246376812,"1-3",3.59084507042254,142,-0.0642273933455808
"Colac",2,3.65507246376812,"4-6",3.34758064516129,124,-0.307491818606826
"Colac",2,3.65507246376812,"7+",3.85234375,128,0.197271286231884
"Coleraine",2,3.67637795275591,"1-3",4.23870967741935,62,0.562331724663449
"Coleraine",2,3.67637795275591,"4-6",3.26164383561644,73,-0.414734117139467
"Coleraine",2,3.67637795275591,"7+",3.99489795918367,98,0.318520006427768
"Collie",2,3.85104166666667,"1-3",3.83265306122449,49,-0.0183886054421767
"Collie",2,3.85104166666667,"4-6",3.92826086956522,46,0.0772192028985508
"Collie",2,3.85104166666667,"7+",4.11315789473684,38,0.262116228070175
"Coonabarabran",2,3.88522167487685,"1-3",3.45645161290323,62,-0.428770061973621
"Coonabarabran",2,3.88522167487685,"4-6",3.25606060606061,66,-0.629161068816241
"Coonabarabran",2,3.88522167487685,"7+",4.49905660377359,106,0.613834928896738
"Corowa",2,3.82121807465619,"1-3",3.19811827956989,372,-0.623099795086296
"Corowa",2,3.82121807465619,"4-6",3.64818941504178,359,-0.173028659614406
"Corowa",2,3.82121807465619,"7+",4.45456389452333,493,0.633345819867138
"Cowra",2,4.20814332247557,"1-3",3.72846715328467,137,-0.479676169190899
"Cowra",2,4.20814332247557,"4-6",4.30676691729323,133,0.0986235948176626
"Cowra",2,4.20814332247557,"7+",4.16024844720497,161,-0.0478948752706012
"Cranbourne",2,3.71469115191987,"1-3",3.26540084388186,237,-0.44929030803801
"Cranbourne",2,3.71469115191987,"4-6",3.93041666666667,240,0.215725514746801
"Cranbourne",2,3.71469115191987,"7+",4.1368029739777,269,0.422111822057829
"Dalby",2,3.3969512195122,"1-3",3.21927710843373,83,-0.17767411107846
"Dalby",2,3.3969512195122,"4-6",3.48767123287671,73,0.0907200133645172
"Dalby",2,3.3969512195122,"7+",3.87272727272727,66,0.475776053215077
"Donald",2,3.65963149078727,"1-3",3.29468599033816,207,-0.364945500449105
"Donald",2,3.65963149078727,"4-6",3.96801801801802,222,0.308386527230748
"Donald",2,3.65963149078727,"7+",4.00960264900662,302,0.349971158219353
"Dongara",2,3.49469696969697,"1-3",3.2695652173913,46,-0.225131752305665
"Dongara",2,3.49469696969697,"4-6",3.31632653061224,49,-0.178370439084725
"Dongara",2,3.49469696969697,"7+",4.01081081081081,37,0.516113841113841
"Doomben",2,3.62740369558409,"1-3",3.16229508196721,1220,-0.465108613616877
"Doomben",2,3.62740369558409,"4-6",3.63956043956044,1183,0.0121567439763495
"Doomben",2,3.62740369558409,"7+",3.83751493428913,1674,0.210111238705038
"Dunkeld",2,3.47976878612717,"1-3",3.32962962962963,81,-0.150139156497538
"Dunkeld",2,3.47976878612717,"4-6",3.51948051948052,77,0.0397117333533519
"Dunkeld",2,3.47976878612717,"7+",3.7890625,64,0.309293713872832
"Eagle Farm",2,3.88672566371681,"1-3",3.60147058823529,272,-0.28525507548152
"Eagle Farm",2,3.88672566371681,"4-6",3.80193798449612,258,-0.0847876792206903
"Eagle Farm",2,3.88672566371681,"7+",4.19283819628647,377,0.306112532569658
"Echuca",2,4.01235356762513,"1-3",3.51121212121212,330,-0.501141446413012
"Echuca",2,4.01235356762513,"4-6",4.12691131498471,327,0.114557747359576
"Echuca",2,4.01235356762513,"7+",4.19773242630385,441,0.185378858678722
"Edenhope",2,3.93502109704641,"1-3",3.18695652173913,92,-0.748064575307283
"Edenhope",2,3.93502109704641,"4-6",3.93170731707317,82,-0.00331377997324278
"Edenhope",2,3.93502109704641,"7+",4.64356435643564,101,0.70854325938923
"Esperance",2,3.29140292867265,"1-3",3.2140931372549,816,-0.0773097914177483
"Esperance",2,3.29140292867265,"4-6",3.15605326876513,826,-0.135349659907517
"Esperance",2,3.29140292867265,"7+",3.62757417102967,1146,0.336171242357018
"Fannie Bay",2,3.95486425339367,"1-3",3.76272321428571,448,-0.192141039107951
"Fannie Bay",2,3.95486425339367,"4-6",4.10047961630695,417,0.145615362913289
"Fannie Bay",2,3.95486425339367,"7+",4.3782967032967,364,0.423432449903038
"Flemington",2,3.92032520325203,"1-3",3.96553398058252,206,0.0452087773304917
"Flemington",2,3.92032520325203,"4-6",3.58550724637681,207,-0.334817956875221
"Flemington",2,3.92032520325203,"7+",4.26134453781513,357,0.341019334563093
"Forbes",2,3.504,"1-3",3.18947368421053,38,-0.314526315789474
"Forbes",2,3.504,"4-6",3.60540540540541,37,0.101405405405405
"Forbes",2,3.504,"7+",3.77872340425532,47,0.274723404255319
"Gatton",2,3.8732635585157,"1-3",3.48419689119171,386,-0.38906666732399
"Gatton",2,3.8732635585157,"4-6",3.81623711340206,388,-0.0570264451136371
"Gatton",2,3.8732635585157,"7+",4.2952,500,0.421936441484301
"Gawler",2,3.80990099009901,"1-3",3.57151979565773,783,-0.238381194441283
"Gawler",2,3.80990099009901,"4-6",3.82993464052288,765,0.0200336504238661
"Gawler",2,3.80990099009901,"7+",4.16538922155689,835,0.355488231457876
"Geelong",2,3.80542920029347,"1-3",3.57628865979381,485,-0.229140540499656
"Geelong",2,3.80542920029347,"4-6",3.54948240165631,483,-0.255946798637156
"Geelong",2,3.80542920029347,"7+",4.07908587257618,722,0.273656672282707
"Geraldton",2,3.74806131650135,"1-3",3.45258620689655,464,-0.295475109604801
"Geraldton",2,3.74806131650135,"4-6",3.74405594405594,429,-0.00400537244540855
"Geraldton",2,3.74806131650135,"7+",3.93718166383701,589,0.189120347335659
"Gilgandra",2,3.74701492537313,"1-3",3.89615384615385,52,0.149138920780712
"Gilgandra",2,3.74701492537313,"4-6",3.36734693877551,49,-0.379667986597624
"Gilgandra",2,3.74701492537313,"7+",3.6469696969697,66,-0.100045228403437
"Glen Innes",2,3.61275167785235,"1-3",3.7,54,0.087248322147651
"Glen Innes",2,3.61275167785235,"4-6",3.77692307692308,52,0.164171399070728
"Glen Innes",2,3.61275167785235,"7+",3.92435897435897,78,0.311607296506625
"Gold Coast",2,3.58379070618368,"1-3",3.39878714372347,3298,-0.185003562460212
"Gold Coast",2,3.58379070618368,"4-6",3.51656288916563,3212,-0.0672278170180518
"Gold Coast",2,3.58379070618368,"7+",3.85669366364936,4198,0.272902957465676
"Gosford",2,3.30087399854334,"1-3",3.125,648,-0.175873998543336
"Gosford",2,3.30087399854334,"4-6",3.30716666666667,600,0.00629266812333107
"Gosford",2,3.30087399854334,"7+",3.68969957081545,466,0.388825572272115
"Goulburn",2,3.70478468899522,"1-3",3.76829268292683,82,0.0635079939316139
"Goulburn",2,3.70478468899522,"4-6",3.67532467532468,77,-0.0294600136705401
"Goulburn",2,3.70478468899522,"7+",4.21428571428571,105,0.509501025290499
"Grafton",2,3.60553191489362,"1-3",3.44432989690722,194,-0.1612020179864
"Grafton",2,3.60553191489362,"4-6",3.6731843575419,179,0.0676524426482827
"Grafton",2,3.60553191489362,"7+",4.03899082568807,218,0.433458910794457
"Great Western",2,3.44201183431953,"1-3",2.94891304347826,92,-0.493098790841266
"Great Western",2,3.44201183431953,"4-6",3.22352941176471,85,-0.218482422554821
"Great Western",2,3.44201183431953,"7+",3.91621621621622,37,0.474204381896689
"Gunbower",2,3.67983193277311,"1-3",3.15675675675676,37,-0.523075176016352
"Gunbower",2,3.67983193277311,"4-6",3.065,40,-0.614831932773109
"Gunbower",2,3.67983193277311,"7+",4.72619047619048,42,1.04635854341737
"Gundagai",2,3.52103565365025,"1-3",3.6057671957672,189,0.0847315421169412
"Gundagai",2,3.52103565365025,"4-6",3.31515151515151,198,-0.20588413849874
"Gundagai",2,3.52103565365025,"7+",3.68083067092652,313,0.159795017276263
"Gunnedah",2,4.01524520255864,"1-3",3.38360655737705,366,-0.631638645181587
"Gunnedah",2,4.01524520255864,"4-6",3.90973451327434,339,-0.1055106892843
"Gunnedah",2,4.01524520255864,"7+",4.37359550561798,534,0.358350303059342
"Halidon",2,3.822,"1-3",4.2325,40,0.4105
"Halidon",2,3.822,"4-6",3.72195121951219,41,-0.100048780487805
"Halidon",2,3.822,"7+",3.76774193548387,62,-0.0542580645161292
"Hamilton",2,3.53711340206186,"1-3",3.32903225806452,62,-0.208081143997339
"Hamilton",2,3.53711340206186,"4-6",3.58166666666667,60,0.044553264604811
"Hamilton",2,3.53711340206186,"7+",3.4547619047619,84,-0.0823514972999506
"Healesville",2,3.43775038520801,"1-3",3.39637883008357,359,-0.0413715551244471
"Healesville",2,3.43775038520801,"4-6",3.31715210355987,309,-0.120598281648142
"Healesville",2,3.43775038520801,"7+",3.46745562130178,169,0.0297052360937626
"Hobart",2,3.66063157894737,"1-3",3.62817869415808,582,-0.0324528847892926
"Hobart",2,3.66063157894737,"4-6",3.44543795620438,548,-0.215193622742988
"Hobart",2,3.66063157894737,"7+",3.66917404129794,678,0.00854246235056699
"Horsham",2,3.59250720461095,"1-3",3.47215189873418,158,-0.120355305876774
"Horsham",2,3.59250720461095,"4-6",3.54105960264901,151,-0.0514476019619448
"Horsham",2,3.59250720461095,"7+",3.60760869565217,184,0.0151014910412228
"Inverell",2,3.86618497109827,"1-3",3.7953488372093,129,-0.0708361338889634
"Inverell",2,3.86618497109827,"4-6",3.71707317073171,123,-0.149111800366558
"Inverell",2,3.86618497109827,"7+",4.22707182320442,181,0.360886852106154
"Ipswich",2,3.54334941419711,"1-3",3.38253205128205,624,-0.160817362915054
"Ipswich",2,3.54334941419711,"4-6",3.38282504012841,623,-0.160524374068695
"Ipswich",2,3.54334941419711,"7+",3.84622356495468,662,0.302874150757577
"Kangaroo Island",2,3.53004201680672,"1-3",3.29659090909091,264,-0.233451107715814
"Kangaroo Island",2,3.53004201680672,"4-6",3.45605381165919,223,-0.0739882051475296
"Kangaroo Island",2,3.53004201680672,"7+",4.55181818181818,110,1.02177616501146
"Katherine",2,3.78148148148148,"1-3",3.58833333333333,60,-0.193148148148148
"Katherine",2,3.78148148148148,"4-6",4.1625,48,0.381018518518518
"Kembla Grange",2,3.62680652680653,"1-3",3.54736842105263,209,-0.0794381057538951
"Kembla Grange",2,3.62680652680653,"4-6",3.38770053475936,187,-0.239105992047168
"Kembla Grange",2,3.62680652680653,"7+",3.7,195,0.0731934731934736
"Kempsey",2,3.5404958677686,"1-3",3.55620437956204,274,0.0157085117934486
"Kempsey",2,3.5404958677686,"4-6",3.51335740072202,277,-0.0271384670465733
"Kempsey",2,3.5404958677686,"7+",3.68840970350404,371,0.147913835735448
"Kerang",2,3.76536796536797,"1-3",3.68039215686274,102,-0.0849758085052206
"Kerang",2,3.76536796536797,"4-6",3.56435643564356,101,-0.201011529724401
"Kerang",2,3.76536796536797,"7+",4.13263157894737,95,0.367263613579403
"Kilcoy",2,3.88130968622101,"1-3",3.52185430463576,302,-0.359455381585248
"Kilcoy",2,3.88130968622101,"4-6",3.72230215827338,278,-0.159007527947628
"Kilcoy",2,3.88130968622101,"7+",4.58432055749129,287,0.70301087127028
"Kilmore",2,3.74091760299625,"1-3",3.75167464114833,418,0.0107570381520707
"Kilmore",2,3.74091760299625,"4-6",3.58120481927711,415,-0.159712783719146
"Kilmore",2,3.74091760299625,"7+",3.98954918032787,488,0.248631577331614
"King Island",2,2.63643926788686,"1-3",2.63002364066194,423,-0.00641562722491651
"King Island",2,2.63643926788686,"4-6",3.06338461538462,325,0.42694534749776
"Kyneton",2,3.82006578947368,"1-3",3.73518518518519,486,-0.0848806042884989
"Kyneton",2,3.82006578947368,"4-6",3.65843373493976,498,-0.161632054533925
"Kyneton",2,3.82006578947368,"7+",3.98353982300885,565,0.163474033535165
"Launceston",2,3.34962406015038,"1-3",3.00139616055846,1146,-0.348227899591912
"Launceston",2,3.34962406015038,"4-6",3.27054125998225,1127,-0.0790828001681221
"Launceston",2,3.34962406015038,"7+",3.83423160961398,1373,0.484607549463608
"Leinster",2,3.793125,"1-3",3.65779816513761,109,-0.135326834862385
"Leinster",2,3.793125,"4-6",3.60869565217391,92,-0.184429347826087
"Lismore",2,3.97080291970803,"1-3",3.85192307692308,52,-0.118879842784952
"Lismore",2,3.97080291970803,"4-6",3.75106382978723,47,-0.219739089920795
"Lismore",2,3.97080291970803,"7+",4.35735294117647,68,0.386550021468441
"Longford",2,3.27113402061856,"1-3",3.06593406593407,91,-0.205199954684491
"Longford",2,3.27113402061856,"4-6",3.4752808988764,89,0.204146878257848
"Longford",2,3.27113402061856,"7+",3.88421052631579,57,0.613076505697233
"Mackay",2,3.51094819159335,"1-3",3.33040254237288,472,-0.180545649220472
"Mackay",2,3.51094819159335,"4-6",3.32748868778281,442,-0.183459503810547
"Mackay",2,3.51094819159335,"7+",4.17029702970297,404,0.659348838109618
"Manangatang",2,3.4965034965035,"1-3",3.73636363636364,66,0.23986013986014
"Manangatang",2,3.4965034965035,"4-6",2.95373134328358,67,-0.542772153219915
"Manangatang",2,3.4965034965035,"7+",3.53561643835616,73,0.0391129418526677
"Mansfield",2,3.34569892473118,"1-3",3.25619047619048,105,-0.0895084485407067
"Mansfield",2,3.34569892473118,"4-6",3.09746835443038,79,-0.248230570300803
"Mildura",2,3.73604240282686,"1-3",3.67016129032258,124,-0.0658811125042749
"Mildura",2,3.73604240282686,"4-6",3.63389830508475,118,-0.10214409774211
"Mildura",2,3.73604240282686,"7+",3.792,125,0.0559575971731445
"Mingenew",2,4.04327485380117,"1-3",4.23424657534247,73,0.190971721541296
"Mingenew",2,4.04327485380117,"4-6",4.05324675324675,77,0.00997189944558396
"Mingenew",2,4.04327485380117,"7+",3.846875,64,-0.19639985380117
"Moe",2,3.61464487743558,"1-3",3.90843585237258,569,0.293790974937008
"Moe",2,3.61464487743558,"4-6",3.45434412265758,587,-0.160300754777994
"Moe",2,3.61464487743558,"7+",3.51135135135135,740,-0.103293526084224
"Moonee Valley",2,3.30392054364872,"1-3",3.22903645833333,768,-0.0748840853153858
"Moonee Valley",2,3.30392054364872,"4-6",3.23787680209699,763,-0.0660437415517334
"Moonee Valley",2,3.30392054364872,"7+",3.55502590673575,965,0.251105363087032
"Moora",2,3.21973684210526,"1-3",3.71363636363636,44,0.4938995215311
"Moora",2,3.21973684210526,"4-6",3.08333333333333,42,-0.13640350877193
"Moree",2,3.7254004576659,"1-3",3.51183431952663,338,-0.213566138139277
"Moree",2,3.7254004576659,"4-6",3.81871165644172,326,0.093311198775814
"Moree",2,3.7254004576659,"7+",3.85793450881612,397,0.132534051150217
"Mornington",2,3.37370423204945,"1-3",3.19169363538296,927,-0.182010596666497
"Mornington",2,3.37370423204945,"4-6",3.22276688453159,918,-0.150937347517863
"Mornington",2,3.37370423204945,"7+",3.64775280898876,890,0.274048576939311
"Morphettville",2,3.54728442115293,"1-3",3.37641509433962,1696,-0.170869326813307
"Morphettville",2,3.54728442115293,"4-6",3.39113241461953,1669,-0.156152006533397
"Morphettville",2,3.54728442115293,"7+",3.90601066408143,2063,0.358726242928505
"Moruya",2,3.36313747228381,"1-3",3.59706362153344,613,0.233926149249628
"Moruya",2,3.36313747228381,"4-6",3.09141494435612,629,-0.271722527927693
"Moruya",2,3.36313747228381,"7+",3.5305641025641,975,0.167426630280289
"Mount Barker",2,3.31455696202532,"1-3",3.06962025316456,79,-0.244936708860759
"Mount Barker",2,3.31455696202532,"4-6",3.62317073170732,82,0.308613769682001
"Mount Barker",2,3.31455696202532,"7+",3.37894736842105,76,0.0643904063957361
"Mount Gambier",2,3.76781437125749,"1-3",3.60920634920635,315,-0.158608022051136
"Mount Gambier",2,3.76781437125749,"4-6",3.71182108626198,313,-0.0559932849955045
"Mount Gambier",2,3.76781437125749,"7+",3.76016260162602,369,-0.00765176963146885
"Mount Isa",2,3.58597816960537,"1-3",3.8018341307815,627,0.215855961176126
"Mount Isa",2,3.58597816960537,"4-6",3.55594827586207,580,-0.0300298937433046
"Mount Isa",2,3.58597816960537,"7+",3.62447129909366,331,0.0384931294882818
"Mudgee",2,3.75228714524207,"1-3",3.65371179039301,458,-0.0985753548490571
"Mudgee",2,3.75228714524207,"4-6",3.86970387243736,439,0.117416727195288
"Mudgee",2,3.75228714524207,"7+",3.86916201117318,537,0.116874865931114
"Murray Bridge",2,4.10594795539033,"1-3",4.1928,125,0.0868520446096657
"Murray Bridge",2,4.10594795539033,"4-6",3.77,120,-0.335947955390334
"Murray Bridge",2,4.10594795539033,"7+",4.27698412698413,126,0.171036171593792
"Murtoa",2,4.040625,"1-3",3.17878787878788,33,-0.861837121212122
"Murtoa",2,4.040625,"7+",4.30188679245283,53,0.26126179245283
"Murwillumbah",2,3.54502228826152,"1-3",3.35942028985507,276,-0.185601998406443
"Murwillumbah",2,3.54502228826152,"4-6",3.52769784172662,278,-0.017324446534897
"Murwillumbah",2,3.54502228826152,"7+",3.76081504702194,319,0.215792758760428
